"accountId","transaction_hash"
"nf-payments2.near","EKEs9MUmKyaYX9QSNgrM5W9tdeEsJKrueHaJqVnMYXhe"
"nf-payments2.near","ti12cRNiuMv2ofZ9fyB549c8Xrtys6A58rgccHPSk7x"
"nf-payments2.near","4sLQnTdrPLXcCtNvEEynrmGAGdA8BmigxDVkvYtSGkJd"
"nf-payments2.near","4Rk8tc8r9VHZHTGbrddLzRHmgP3EVRBgQiaVrBZwv6ko"
"nf-payments2.near","8rKC8egsTDWb2nNnqfi9C2PpgcLMdvuMrwGmtzy7WU7C"
"nf-payments2.near","5tFaJ9BxVjpzd3wmcWjfb7yW8D9zYfhmDeHTotZ4kmGd"
"nf-payments2.near","8ygEd744H4WnS5qYL2VhmFZ8uwQyt9nEAhoXpxDtSnyM"
"nf-payments2.near","7w7HVWP4cU2Uecd3KZXXAVNbwAPLPJ1Kc43ZvjV4JgaT"
"nf-payments2.near","C4aR1EdnK2p63Q6u4fY4ojLtcW8zsgo2UzedJxMuymv1"
"nf-payments2.near","AcxGun4zCVz71mbwhAGxZyvduWQdy17jDDcHsPZBKMAd"
"nfendowment03.near","HrjAHqLpyARPnXYkc29BWRwT7uF3Po7PSPQLqTH3tPMW"
"nf-payments2.near","BADNGAofjm38Xm9jzheXibAT12tTiCKB5fGe38jd3DQ4"
"nf-payments2.near","FuTN5osDtaaT4AD2GzqjvuwX5jzYqTp29PWh6gTizdaq"
"nf-payments2.near","AsGD7j8Wv4xqpuSYSbHXLgmXZXXnVayFUUcGDSoa8xgM"
"nf-payments2.near","7N1fMu6KMzyaYWowPa23z3gw5fgmqgSWP5QBH9UKiR8i"
"nf-payments2.near","Am4sajb243inVVCGk3qS5TZNoRvHXo5ow4n8uCaJ9aE9"
"nf-payments2.near","GVmVsVimvUZ1dMay4AT7hkqgYmEkMLkZAo58AxrrWhkA"
"nf-payments2.near","AzYs8fFVrg6YgUp9RfiPGbJZKu1mcED7ewnEJSrRCiAE"
"nf-payments2.near","BD3hh2atDNsHZa4zdqT3NVNNZQD6kniLSUmK4n5Aofy6"
"nf-payments2.near","2WitQQz9a9MwtSNaFXeFSQ1uaJDb63CVPpkB8AnqgXgg"
"nf-payments2.near","AApGCwNVg8MyQgXvcX2cykGpbPj9sBpt6ZMSapHYEvJ6"
"nf-payments2.near","An4oGXVhPr3zMWPDEyT7tgUT73UvPRpVVfJVNnfHp3pN"
"nf-payments2.near","9vbuSveoqDipfwTDWk7iXPpC6Dze3YL91e9Fyxgxjtr8"
"nf-payments2.near","7XFdPtq584jeLTndeqpR7ZAennKmzVd2KSF8iNSAUEYf"
"nf-payments2.near","FzrCsgh2Q2RDAqoNtE98jMke4UKrMtyYfgaQLmWoA6XN"
"nf-payments2.near","BQaPWLo1ksXCddhG6buzGXhmNduRtTYFmHqG8ZLfdV43"
"nf-payments2.near","ACheEN35UMHqE1nHnXmvxc8VRbyxZd1PwB9G5riMfJiZ"
"nf-payments2.near","7fkNptZcuCwXLePzRb3PiuXzEbvdm7RzPf2QEa1swBiu"
"nf-payments2.near","H2UZSfcH5ZfdgZEZpMC7PLEy7AfrAJBr9SZghAw21tSf"
"nf-payments2.near","FC3jCobPDrcUkCeNcchMDtaF9KP3vDB3QmVstHRVVtk5"
"nf-payments2.near","CgLTH9eAeott2siQGRE1nzpF2qS7gPPsNeVmbFJTjsHU"
"nf-payments2.near","4xv7XnCTATVHotdTZLeRezyKL1iN8qTr5SSJSPfzQxM3"
"nf-payments2.near","Gh6Sx6CAvYpo6XNZKkfEaLRceN4fcuvCYdc3SXeHj3fQ"
"nf-payments2.near","FLA5A8p8c8R9e7PVbvgk4XLDX5uQAo1yFhKsyX48baJe"
"nf-payments2.near","D8u1347Qku1zhotigVMZmHwQtD761To8hCsDnAs4n81m"
"nf-payments2.near","6MTnqX3qGGiHPtfnokPaDULrWf6KjRzruSwLaQjntLcQ"
"nf-payments2.near","EWyDMp2spgfhLJBhVgRGMecdoqsXrZfAWeNuq1177MMG"
"nf-payments2.near","B6Ybd8B7YXsa8jT6JPwbJCRcgtpP5JuPWL1rYngArYPd"
"nf-payments2.near","8cvANM3ibyEwU8CPmLZKgTjKL2GpdZvDxyVfWWsgv16o"
"nfendowment03.near","CpQ92VGSRUdaURdx4KwMumZnEeuLBzpNb7XGnjGYjco2"
"nf-payments2.near","EcFL94Mc2vhFKn7DKk3EqU7BF3Su9qwRN5NreyLHUws7"
"nf-payments2.near","CcGoqnCtMLcYt7r8JvQuUGW3wJFswQbyR5qXkA9r81F8"
"nf-payments2.near","J56hLPSaT1VsJNe1RtkKgTjij2DNAxoUZEduKAkrxSUD"
"nf-payments2.near","HmDAZiGCxnJBLUXjhzL8EvJUbjhMdGL9ABJDZhyWFwSA"
"nf-payments2.near","8YyQT3vgJQfkoe8yfKL5b2XQkTnQcGaAq1Qx74baKuWn"
"nf-payments2.near","7R9Qw7rbiFrMz863hhA6YruGufL58huvNEJuyp1Amn4F"
"nf-payments2.near","2ShGysSiTxC8EY3kxvoGAberCNTvDoK5Geh5WDmB687V"
"nf-payments2.near","EKj5NzcYb4R28PAKqEJVzcsWST9g5XkhoVBXCTgsUxFa"
"nf-payments2.near","Cd5ksYSRf8xtWwQ5t7Ure1rbsDzC59asixLQ9qZjASbp"
"nf-payments2.near","EtiXSNcsbKvwZsYP1rYAiFSSJPo3MghRRGMirqHN3eEx"
"nf-payments2.near","7mWvBSu1QUhEVniAjF8Sqwz87RRs9rj12e9WGMMfzeub"
"nf-payments2.near","E3XsAZSG3twSXsdWDHuAteE4DKEHTCmP7TXZShueYWTD"
"nf-payments2.near","HFVf1VkX8XbjZYBipfLVEyZxkFMEDbP1pEQLLL1RiNE"
"nf-payments2.near","6bAJX9K5QVdHERp4SHyZoxuDh8p9Xdf35YBL99qqoEXD"
"nf-payments2.near","Hgx1pZf9rnzPBuUBLsqhcSTuCAGrsY6NhTCjTBttF53y"
"nf-payments2.near","3Pc6MazfQ8BqNDCznLrsXZpi68puiKDWVLw6vUuqeAyg"
"nf-payments2.near","DpRbDMv2ZLN27D4cpnMVLdnpioZbHAFwxTqJbe1JPopc"
"nf-payments2.near","FuoPFQ3jKKRJigvZvaw4LXMdLag56cXL4976prLbqvTc"
"nf-payments2.near","DWad2vCwRsG6fKaceovtjRc2mrsrnscSWxGTQpqmRfxW"
"nf-payments2.near","EEmwKkSXv8sCNyYS2wsSrZY6ZpN2gNL8LKiWemxbxTXY"
"nf-payments2.near","5ubuWawpgSsfmiPh2cDzUFxQ1LqzvbyErjDDoQBjueKy"
"nf-payments2.near","3snenBMaMsyNubc9vkMoSmGA51ojPi3oBhgxqCyshw9v"
"nf-payments2.near","3vY3f3yaxo3ynqubz5rVH4KKZHZ9FzrfqkPpKHAx2zP5"
"nf-payments2.near","4A2f8Whkibvyo5mSuGASTcK1fYGFgKGojTWbAH23yNBz"
"nf-payments2.near","GG4iM5jjCmcLSTc2J87eYCwr8DWgiD78F38268C7SfEh"
"nf-payments2.near","4yX1oDXTs4u2pJG1jSZJ1hpvvoyNBu8QBYAhNah3p7wg"
"nf-payments2.near","nkS7K7MV2bQdKoxLMcQsHh6mzaW8pqWkXRBD7p5b8r5"
"nf-payments2.near","HfsUcG8zc1hFs4PEbAnWuwtAggCB4mpusYg873ecGY2H"
"nf-payments2.near","g2s2ZAZcq2DSjqn8Wp22duQCuZXrJxNRtmjNC5pJNeg"
"nf-payments2.near","3tQH7TGiVBNpaGxApWJkGU7T4YVKtZGFbam4SybZM6Ak"
"nf-payments2.near","BLbbBrUJPTpsHGPxwK8xwHjXPLKB7mhF8TxzyUty9NjC"
"nf-payments2.near","GQPsmomdkmksAmeGvws5EoNZoT1DvAurDrnjsNJ11qNw"
"nf-payments2.near","6nzYtAAqbrHhiBY4TrVgyjCcgRxe6X457JhTwTMdPBTh"
"nf-payments2.near","FfryPNnVkZxogGxYZZ3bJwGCUc4JZG7oJEJutPrNUVBj"
"nf-payments2.near","FQSGx8nDnzkbM2xhMxd26nnS7Dvwe8rFyBx48PnZgX2E"
"nf-payments2.near","DcbFWBXp7vaGwkg11YhjBdNLtXxsnaYnaMqwJEo9QZN3"
"nf-payments2.near","BrNhTUuatrZtiQxrSkNr5HXwKVxvcneYYgj3ean7xUmH"
"nf-payments2.near","5pxcPaHmhSvJihNBezUukg9BNe87oqNAPgUebb3h9ZX9"
"nf-payments2.near","8qQir9QTYWKzzoD47FMcmQX9aYg8C2G2kUVSaZrn5zKT"
"nf-payments2.near","2DRLrKAaarSXXfHcZYrwsg5ywAC151aU98xenxLSGUjP"
"nf-payments2.near","FshwfT2GfAQLsTnVS8hkrQHHxWtcYEMQBRAwiEhqfZRo"
"nf-payments2.near","2c3LiDUa9f8iuTH3ccEitoEZSYiAT5WduvAbjsMU4zcz"
"nf-payments2.near","6xnB3tApHAhRjStzhfRHRz5Z2dAWZZnkVgCZoWLypcsT"
"nf-payments2.near","3YqhajNVzS19rxpYnw4WEz82RE7sGGG6DEunGKPydjEr"
"nf-payments2.near","4LCZ4YjDejmLLuPXXaFTnJCAnJsQCLupULg7z2JphZWE"
"nf-payments2.near","9HPc3WVAb48TqVAMpHnkvBnuMVuH1Wka6pqvdj5TM6SF"
"nf-payments2.near","GGWrdYY7hPNpEDSPE95RF2c5ChegC5LANbkXZZw1JX27"
"nf-payments2.near","J9AJYsyF3PACu5xxKdhvD7kh2rX6kvtc4VJeVf1C8Ryc"
"nf-payments2.near","3eZMeyQJKZdkkcmoNRu3DUYNL1rsm2B3jM2qqCrXN1Q5"
"nf-payments2.near","CAK8ihgZ6Cbfu48ivQj1tHqe96aDDBoMteWrtw2suU65"
"nf-payments2.near","CXGSU59UwjEKqKC5ZLoC8ATUyUt9s8D8KyXAdHMh2yCd"
"nf-payments2.near","J7pGcSEt3bDHABAWUUaH5ghjTziW3PCAjR4Ab4M4NCSw"
"nf-payments2.near","4cWZRj8JRQvCK1i1ECWAQTLid3sxXmC1yFMRzxL9AJdG"
"nf-payments2.near","8mshdcJXn8ud9bmts7ukgaDXZU2cS9jGdAziJ8BQ1Bdg"
"nf-payments2.near","rHuAJ9SZtio5KsLgQQRUtWSJdLAKSqhdReGnFMp7ZEn"
"nf-payments2.near","ENyEL6XFTyZouCTuiZBGQTXKv6wgYGNZ6H5U48kjKBY7"
"nf-payments2.near","J8QVCYWH4Qg27r3GChQP7UvD4HFsxB6DrcqvteHuow62"
"nf-payments2.near","EyjEPseQuKyc1p4HeM2DbB4MpNbnz9Qh1jjiGxdTudXj"
"nf-payments2.near","4DmR6jCnoM48k7GJeG61YdYg8JkETjkzYRqptb8PPSRL"
"nf-payments2.near","DqRC7xwXvPgkk8QYWoixhFBFqMYexrKDueavVwb2cQxe"
"nf-payments2.near","At9cjkpaLG5aoRJTEXkUSFJ1gARtJw2uhkh38hgxq3bN"
"nf-payments2.near","DdMwCTroZWvorTWuorvn4CmWqeDuHTb6SK8rp3Y3gXTn"
"nf-payments2.near","Eu6o2xqC1MtX9Qs781QTCEsN1rDme47QgyXRdiY4HB2b"
"nf-payments2.near","46wGSEZqsv2FjT84yTmSywNUvTDHvoKEgrTYs7HXHGto"
"nf-payments2.near","7SDMhmmwbCZaXLdnbAdqFNPDrq7m27n4rMzVoDY3Bzdz"
"nf-payments2.near","2yeGsuXree9paCbaQGrnocEVjKipypMsC92izNJR3rwx"
"nf-payments2.near","ShGJDFKqmawAcBgZTPbQNcwd5ANceaJRbEWwcT5XYqy"
"nf-payments2.near","84Z3QnjxmiHVNty99ahQEHpikqx13zJXBVdya991Gza7"
"nf-payments2.near","9Gwu8ryXTzkDxcKjV22ULPRkX8tnbmwBR9w1hUfaBpcu"
"nf-payments2.near","HJB44kiYM3BEK6Evye6RWuErwqX7CPE9PmrWJpSoHrVk"
"nf-payments2.near","GTSaGWSKa9dvnC1LQNic8zrPPKJWS6x8HWU77Gkyp1JX"
"nf-payments2.near","9mLBtVhK5FUdeX6JXmFc26WR64op6wTwnTbGPaSHdH6M"
"nf-payments2.near","4vo5RmH6P9kroZZddJbDiuoRRMRwa4DxMKwyaprJPrJs"
"nf-payments2.near","5oimjR1jMmTVPs2G98sU76MvqLXGJjuuA65cx8De9KRe"
"nf-payments2.near","D8BbiK3mon5cFkT9tPH12dkuzWnW5T2kpSdv8MrX2fV6"
"nf-payments2.near","6tvRqGYnzivp5mCAGxm3oMAGmiQqoSKanjCctMUgQ1GZ"
"nf-payments2.near","6m7iKxs2tjBzSVASxFbXs2w3ynMcsECXZLTQXgARzZLx"
"nf-payments2.near","3BcSZugetVK3ayvsCfZT8pPj3PcxD2vboYALwyxFzrSf"
"nf-payments2.near","2VzEAmGucVjJMkQTceVSvWQ8AyghPGTAMSMGzjYVi7Ve"
"nf-payments2.near","A8wgzdqkuGj3uRrXWR9upgYo9rEWLYh58JgXGfp7ZTJp"
"nf-payments2.near","9M5zrAM67HYjiwDSQFisVyLSc1PNB8iziPNQUr2gMN72"
"nf-payments2.near","4jPieNTvCdvFmSEAhvPmQK1opUKU9uKTYwPaWdG7efr8"
"nf-payments2.near","Ss3ASoRCAuqTU8W3j1ZV6is4rUhrFhbQK7YCojazcBq"
"nf-payments2.near","DZEGjJ4PAdYRBrSb3rcaJdJyhtY7ab3q1zqFfx4fBsrh"
"nf-payments2.near","5Et7zzmkDUSCA1WyBbV6HYiPppfLkQKpmoESBtwjQoqu"
"nf-payments2.near","EXZx5HkVczg29FC9UMctckehHHNa4YHsBXNWuCr9meM2"
"nf-payments2.near","5bxVYM3j7t7LwMW3nvWQpLAUhKQzfJP8KJQ17vdwvzUU"
"nf-payments2.near","BaQRuJkSXtTv5B4atNLbV8CUYrdqGtE4GvvkuKgovuDE"
"nf-payments2.near","79FdrS4y7fKvtGbfTx3PUcYcSJ2Q5G8ePHoqY6KYJM86"
"nf-payments2.near","HifjfAx22oQu9shkvGYvsLTKgELy32hhDvSZGtV5RRnD"
"nf-payments2.near","6E3uGznkcgY2d99P2y52ut8oRMNpVEmmwDuSsFr4gND6"
"nf-payments2.near","4ycEqjAKqQFWqTpaCo4tLeZBUSjoyv3z5ZuVBLndaARC"
"nf-payments2.near","5Jwsk21PyPovLwYpbA4tjvqfrv3As9i6usJEbbZ2o8jM"
"nf-payments2.near","skxiPa9oWnrG33wLtmH6Wj2Kf7fXntP9smwkxoess4X"
"nf-payments2.near","A55DBa8zRRuxcxeij3ymdjSWVX7PF2jcR984MgZ6pDvX"
"nf-payments2.near","DFeWBsp5TbB8yhqxyjNnDWMirbRTe58jyd4sCM8UjL3d"
"nf-payments2.near","3ZzwrsNg3S7yxduT2rhva7TH6fZQMuvFms9GvGfVen4Y"
"nf-payments2.near","62BVjukSXwLzogNEbZrsdmBF9k2YGBbHbGevvZY56AST"
"nf-payments2.near","E7WaTfJcLDEgC8b9Gp1vZUxc15bVFw6vNxGFdjy1nCRd"
"nf-payments2.near","CyEsj1p6az5fXvd953SnjimCmxUENPvRKRCtD5ku3bvA"
"nf-payments2.near","AqCM71kz58spZ9UYZ3yuUq2toHcP1Pcm64bnH63qfR8W"
"nf-payments2.near","GNXmEc6qk1bYf7Zrc4KKvJoghWiSsBDejzCmCHwWp8mo"
"nf-payments2.near","ADJVKnjpqA95JntgepDUM1tHJASgUAE7CXS49F5fuCz9"
"nf-payments2.near","CojERnA2BiRGFmQXUbpp69acE8hDbBKGVyef41hYaC5N"
"nf-payments2.near","PGd5jFMH72FcZ8EZsEdYV9tNB3e88daw69XZvhyK43A"
"nf-payments2.near","Cvn4cezBbyxzZsrdxrDvEgtQCEdqEpBe5yuQUPnCkk61"
"nf-payments2.near","BSUvjrRK97qXzdEdUF7aYp5mFisMhNr1bWgG9eD52Pzj"
"nf-payments2.near","BsszfrceG3fCbp4LyEShQLboMrvnTA8iXAW17wAetqhU"
"nf-payments2.near","ChHEzCcMDR18pKnkEDoAczFounGNWduWu5uDDkrgAqN6"
"nf-payments2.near","Gd4xtcAmYS43CLETQsPzLaLaqywMP66ebHp4A2P6CBpL"
"nf-payments2.near","9ZnMiGKoi15B7AeLo583YPLmTsna8mD9pj8DaNgSPmkL"
"nf-payments2.near","B2Bu23vX63XhCijXDE3AsJSiK7JqBPPDwCU5HUm6XNko"
"nf-payments2.near","ERDUfHyTXvbUUyUoeH6FxijhvrFLunzqyyhL3b6xQkKy"
"nf-payments2.near","FkP4W7gpWk8BFkXVpbn17RSmavdknuPKaLeoxhdinoPd"
"nf-payments2.near","D9sfto3Di5Kk52vqwKxaFm3Ma4YPzu1fwvCsFLTQPDwV"
"nf-payments2.near","73yUjHUALKVcyX1fxvruW5AfYfpXtW6EA7Yad5g141gQ"
"nf-payments2.near","93aP4M8mLtNaL18MXN1fjwip3tjVPYwDgDpojbVYKjeU"
"nf-payments2.near","HUsk17YqWdWya5TR36U6ksLZpLUMAwGyE8XMzCkZhwbD"
"nf-payments2.near","D1G7eE86M6dDTQj2S1qwJhjA4Am3VeGThLDPaCL6qRJJ"
"nf-payments2.near","2FF9qQaunxiPw5Ny3Kat1Npn64tQuPGWFUAVcm1xeyQv"
"nf-payments2.near","HiVbQrEeCaPm3ZoGv9Mc1zpyJDzmiMYp1Yd2vX1DdbFb"
"nf-payments2.near","9K3DgyBXjtm52ypMYAg1PcqSp4EuMtnDMnMDhAJjjQto"
"nf-payments2.near","ENHThCUfgC5SKqy12wnfEBoY17uoTpJedv6ZdrPFUkx"
"nf-payments2.near","4v6queyJLPsJnKqwv2b9sEpZHxPhoTNyhA2sAr4WkrAH"
"nf-payments2.near","4328y9tkoruPn8xrH7NqFsANeNvhmQHvH6jDbUs37tPE"
"nf-payments2.near","Gd7vHMi3xWoXjLzQ7FTwrF1fot8ooKwjvSKs8YTuAoin"
"nf-payments2.near","BTE9Vo9rLQgWSmuQAUovz1ZR7uSbLBebKaS3YYJ3h9WT"
"nf-payments2.near","28Eg8A9NLeNx7yc7neP7YV9Qb1hRmKwrvxtRHsTr7aYU"
"nf-payments2.near","S9ABpZwq4BePBd7MEDSW6MXtovLtRp9jEvyb6gRWXvn"
"nf-payments2.near","ADwbfo9X9WU28G8ZGxtyj5J7MDMeCW1CX4JYwW82RZ2U"
"nf-payments2.near","DiXYTfpt8S4ro6GG92VqvMjDYbTh7ypAnqQGoFv9hpFK"
"nf-payments2.near","7K2geCQ2wS4Xhp6RHe61KY2A3qSCCVUyrkN4s3urdXXX"
"nf-payments2.near","3YuHEfuAEMhWJycCnhC7jZVJK3exsaTGYfTbti5cswwC"
"nf-payments2.near","Cf1zd9TgaqR6upq6JW4qUzuWoKFwFXuDPHAuRHTmmnYR"
"nf-payments2.near","9SiKbZVaXpivNJKeADNcPEyW6SnYriACt3YU7PnsBFnh"
"nf-payments2.near","3Fn3wgjHpjgGdsVZc4QxBnT9mXfeeByyjLNZWRMAonug"
"nf-payments2.near","HXdYiNegFuaBLbU3ERTnrTifgpJQmfS8p51wms2efE8e"
"nf-payments2.near","BWpNtmu646sZozxG3T2aSxPSwcRFniz12XuBcxY2Sp31"
"nf-payments2.near","97cRZJn5E68kXL8EBBocDhBob8GkxqYqEwVLYcG9HH3g"
"nf-payments2.near","AcxQ2UtoRPEQfUuS8YVinbHKr3czNjKdKdhgySvv74PX"
"nf-payments2.near","QxzMmax4Rjbu6w9QvfVJF8XPbxDhWAW2CfXqNbEe2dL"
"nf-payments2.near","6sSekuKc4bKphKB6WhrXQ2A5P4gRgvJtVv4H7EU2N1op"
"nf-payments2.near","BcgStSwZyVDgENE1567J6v3okcnsnWN77iVGx45ojGAL"
"nf-payments2.near","4FPvkNYa41q9uJEtraeD3cCuc9ZYF19Fbz9NM4enEWit"
"nf-payments2.near","HFn77kiVAsBGuJrwSUK3xSEWYM8n4zbyh8uqRBQETAnS"
"nf-payments2.near","9WqrLBdWmpjRPpPZZkyNA5QTh5M1C83U2MafiMZ3UbBD"
"nf-payments2.near","7eXwSWqWmhNbtgt38JwUGuQ66QE3hx2WAhkLjTqBjRcz"
"nf-payments2.near","tPBwRMeDCp3bVtJzb1wFYM5en8gP1hyPUaHXiX1kaS8"
"nf-payments2.near","5ZNj1k1Ae4PrWyZYfQ8uTQFiMPDRktjnM889yPKFKc1T"
"nf-payments2.near","GYN9zftgB5YzTERmRMKyiumi7mJzFn423ZAQeK1giDhN"
"nf-payments2.near","CUxfDU6w7CZrA8doHb58fdTEy5gZZq3aKNjp4WaZWC2D"
"nf-payments2.near","H8zDdPG6GoTyZdPZgdEBR1BaSafSzzjHKW31UmHUn2Je"
"nf-payments2.near","Ax3LdnxLrMJbap69rDpjJx5WXzzVRKzQyNihoQJoWw29"
"nf-payments2.near","6Ch4ChTGisghUMssktm8wprd74SH4MXCBzmQ5RHWUw4E"
"nf-payments2.near","38esXVbVN8hwEghs8igAj4EDSjNH2zao2X2DDzCrQ4o9"
"nf-payments2.near","CbDNkZz5fo9Txe1SoQrciD5A42khURH4XoNiPRCyGajr"
"nf-payments2.near","5tpsZeN7fuduuABsCyL5YRo4spxhoThv2hd823C3kMk7"
"nf-payments2.near","CEgbkqaPCSCMerC3ujiBCY48LZvxTbW1vRGsKn3mGBDk"
"nf-payments2.near","vpNeaNqTpDQnrJCaRTE6uTXXFasLYxUHKsrBSfk2ZZs"
"nf-payments2.near","kmAi3zQAPjsmc9YEFCFeFXvort3ku7jBj9FvF6QL5x2"
"nf-payments2.near","5UJnkXed4kcUdpjv7HSbZX7EZvES2ni4iymqKGepHmeZ"
"nf-payments2.near","34ivCZqBu3Vqb2GYkPKt9JzpAJS6t3yYut7uCMyFhxUw"
"nf-payments2.near","AZiiXq7TigJAJudZYVLrQreLwSVFpazFeZcqFWUUHgxi"
"nf-payments2.near","4nRa45Hno5hQEwmusK5KAzQZTXqHVhEmxGjiXT4SZKMf"
"nf-payments2.near","EJQhpsqNikXFawfm6ngseqvGeaWQZeHas9wXxBTQ5dBk"
"nf-payments2.near","A1VbvBFTUawbi478Eg3JLb9YJ58QMK3EPLAu8aoPTEej"
"nf-payments2.near","5PiJ2tE56TQ7cds5WxqWqW4Pqcn5T1uz3chqHF9Jf6Cd"
"nf-payments2.near","GSgoVhJj8nFDQcixCn58N89UhvchSdeLsDTE3Re2c6vA"
"nf-payments2.near","89iGQbLTmnatPZ3R8zV726grkr2hKWEwkeCx48Ndey4"
"nf-payments2.near","8moqHazCCp4cA8ogQXZWieV7QpPGY7G1WLfwYFYEZzJZ"
"nf-payments2.near","GhqxpGSyKPmdq89XHg63NPoDoEfQjgkjc62rL7MgRexq"
"nf-payments2.near","9HQzVh2iG9W7QKVJxRQJKG1o5Tn7iDuPf82W12jSpCnw"
"nf-payments2.near","BtL12Xhfxh3z4iVbsSvVSBysjbvMfTEzzqbrgUUabxk4"
"nf-payments2.near","8fQMAHtpWZXRkGfqf3D4P3GzMmV4PSin8f6Uwbmv9fxv"
"nf-payments2.near","Fgb6DFFQwGo5iLgjhjabkQ3dZ1h1Y5Lk12Pu7TEmGZvc"
"nf-payments2.near","14Cxmc1fvdqDpwXfw3j8wSX3oNvfxFjwCX93tHSSZtN5"
"nf-payments2.near","6evwHRxxEydZqTw6JNb2DKCTY4mLTBofgYiPfSn82s7W"
"nf-payments2.near","cumL8tVB2g5xe6fzKwW32fKBzbZMNxEMChXQYJoVyp7"
"nf-payments2.near","GAhPtYiNygQb2AxEaD9fWi6QxDAaCChjnwf7p19WmK8y"
"nf-payments2.near","6M7G8QmACai9mFSbdZT1fqmXJ3UsyBV7WyxR94wRSDFX"
"nf-payments2.near","GPXavvNvVMeM2LdaL9dm3VDeDFNkTRiTFrjtXDR18BL5"
"nf-payments2.near","2e4WuoC2wg451qfZofa1Hysn8fiQciTjiFKUwXtAA3rL"
"nf-payments2.near","2uPnJy2yTnKKkHHLTtxnQ55xL9Y7UzWYbGJRynV59vKM"
"nf-payments2.near","2yBoEYwF9mKncBaCgsku1ueYYBKVWg7m5aMsdqC4NyWJ"
"nf-payments2.near","8WDk7uAnkUPSWa5p5fYsjyEkVxRc8nVmv5KDRsUz3N4y"
"nf-payments2.near","4o2iC5VUifTBBJ6geDsWniV7d8jj73WAokJWjhbo9awD"
"nf-payments2.near","ukhnyee8bvAMtU1wVfbhRdER7cLScE1cTEpfP1fQi7u"
"nf-payments2.near","3obDfY4HG5bYg8ZmevZwtzf1pnuYPRjwdyxpQnFoFiaC"
"nf-payments2.near","GbkuYAgAaBjdEqRf67hnVmMJZSSdStn2SLmwBQCKdnoT"
"nf-payments2.near","SHzUhVt98SS1AiDozrc1mZvBhW8hwCWi8e2NkYqWdZb"
"nf-payments2.near","D7nkAtcxo1rs8uSaz5VRqKMwWnJKiDAg4sPsanpNKWBG"
"nf-payments2.near","FAWucpfmAbgLaGs7WeWw4LNvwhHWoMxRTZsfNrL9esbU"
"nf-payments2.near","2QfWejr5HLyweCtbZ1fYRkVgvSQiJVWmoK96MA3JbQNb"
"nf-payments2.near","B9paMRXcV5ZojUj4aW3761pd7C8DHm2xK3h4R1vTKkui"
"nf-payments2.near","Abt4VMTee8jBeq4gRcYpsVj1sw6bxccqoK8jnquiFvx6"
"nf-payments2.near","2comXS5bu1oZ564VuT69cqxiqSSJ7wHx9NDCy3QbAcfW"
"nf-payments2.near","9UjfhwXyeuXQ99Z7b2FmndvmGypMZGYoHAsPsy4objp4"
"nf-payments2.near","5hYpU6Jo75bHKVh29WGYpWUWagSZvp6pYVoHFZW4hcSm"
"nf-payments2.near","7EPN3MEBoThWDEFsvTbuKm1G7guhrQSmBbVEygHJCVAP"
"nf-payments2.near","Goi5LHYFYMkiixDhWWTFuBCeLu56FsBZSbQngptpZHJH"
"nf-payments2.near","9VKTE2SYi4z6VbqjDkcJfUssRCgX8187vkx9zV6iN2cm"
"nf-payments2.near","6oLKjjs5TvnFXH4SxrehSQwaEWT7dashNPBXRctGtNmw"
"nf-payments2.near","BKEJB4xzY5AXkc6XNQfADiy4B4Syeu9YYHrRq9bpn8UY"
"nf-payments2.near","5jtDsgGs62iFk2XURrmTwEe7Vd3WXtxBEknRKESKapye"
"nf-payments2.near","Gdw2T9YNWYgosDym7hn7CgRcigwquztQMRTGfWkuEvMv"
"nf-payments2.near","4E3cSDEKn7xijbTRPNEQu785aeHvZURinMFeJAT71mUX"
"nf-payments2.near","CYaTgurr7M34w9jTfzKVaw4tboUSJ3QZEvDp659xsACh"
"nf-payments2.near","9cUKZbwdPNmUJnSzwrpv7NnQQrJFyhz4a6AqG4swHiY1"
"nf-payments2.near","7dWbJQFpLhvQ4R1nqWFX92XV34ZEibr5co3CgV76gStB"
"nf-payments2.near","2qUsM512Pv4S8rEDXn21C29NB7b728AiJe8ewXn3HQ1M"
"nf-payments2.near","BZL1Cg7LgceVaPgDgoCJsyo3mCspwYZWygYLLEED6JuT"
"nfendowment03.near","7go38vVjycDeen8WFiBRuVKrQLSYsNJe8m2ZGgQNqT2D"
"nf-payments2.near","C6A652MnoSCRpQiJ6UtAmbvEMTDVAaJtSpVuittmCwZ7"
"nf-payments2.near","GBbHQmqG34MLsu3JibBiEDWRBRrRUxUvjf6sKizhbofQ"
"nf-payments2.near","2CJ8sq48CvnLQfKrJ2YvGg5HdVCYxPFQNHt2F9G7eHDT"
"nf-payments2.near","EWyUYrj6MSkoCHEhzAKQkfedxjeB3U4jDYTj3kknsAW3"
"nf-payments2.near","ErvxjFxbPNjxhrfwUZPhtRHTo5nqf1TTn3ZcmB8ewRrP"
"nf-payments2.near","7zVQDtvoPqKkjvn451BfroGkZZS5DHomNeXFRW75rzba"
"nf-payments2.near","34VtUPH78msN1rqnVcnMFm2sFpVzWsX2eGBSkJtggfQk"
"nf-payments2.near","BENriYxRVi2oc7AnvZvXgwsiwBppb6LbfTVa4RrsCjj3"
"nf-payments2.near","7CvAWy4vGG2myG3NEGFd5ePkHyzTv7jHSnbef7JPRGez"
